0.2623000	0.5094000	0.2034000	0.0249000	0.0000000	0.0000000	32.3717003	14.7083998	6.6883998	2.4842999	0.0000000
0.5246000	1.0188000	0.4068000	0.0498000	0.0000000	0.0000000	32.3717003	14.7083998	6.6883998	2.4842999	0.0000000
0.0518000	0.9578000	0.7348000	1.0817000	0.1740000	0.0000000	533.9219970	245.8450010	10.1830997	4.4363999	1.5031000
0.4634000	1.5592001	0.7685000	1.0623000	0.1470000	0.0000000	185.8560030	104.6009980	4.8589001	2.1932001	0.7641000
0.9046000	1.9822000	0.2279000	1.4873000	0.3979000	0.0000000	104.9609990	46.0191002	8.9872999	1.9674000	0.6778000
0.7568000	2.5511000	0.7051000	1.4605000	0.5263000	0.0000000	82.2385025	31.7282009	11.9470997	1.4637001	0.5150000
0.9070000	2.8972001	1.1659000	1.5526000	0.4769000	0.0000000	64.1555023	20.8507004	7.7575998	1.0335000	0.3516000
0.8847000	3.2189000	1.7990000	1.5538000	0.5434000	0.0000000	52.0063019	16.4487000	6.5957999	0.8143000	0.2815000
0.9756000	3.5100999	2.3561001	1.5896000	0.5883000	0.0000000	41.7193985	12.7747002	5.2944999	0.6470000	0.2254000
1.1544000	3.8032999	2.8085001	1.6647000	0.5687000	0.0000000	34.2566986	9.7672005	4.0374999	0.5256000	0.1800000
1.0243000	2.0704000	5.3196998	1.5214000	1.0637000	0.0000000	293.4110110	15.2372999	4.4696999	0.6246000	0.1922000
2.0049000	1.9449000	5.4291000	1.6315000	0.9888000	0.0000000	178.9830020	11.2433004	3.4272001	0.4907000	0.1542000
2.6789999	1.2336000	5.9358001	1.6622000	1.4835000	0.0000000	121.3629990	16.0727997	3.2632000	0.6616000	0.1586000
2.1006000	2.2025001	5.3063002	2.5162001	1.8716000	0.0000000	116.9570010	34.7760010	3.3215001	0.9933000	0.1553000
1.8936000	3.3782001	5.3751998	2.4942000	1.8564000	0.0000000	108.0329970	26.6585999	2.6865001	0.7973000	0.1333000
2.0717001	4.2023001	5.6883001	2.2623000	1.7735000	0.0000000	86.7210999	21.4573994	2.1255000	0.5882000	0.1128000
2.1221001	5.0904999	5.6884999	2.2809000	1.8164001	0.0000000	73.8395004	17.9755993	1.8037000	0.5162000	0.1008000
2.1777999	5.9791002	5.6104002	2.3441999	1.8873000	0.0000000	65.6186981	14.4379997	1.5611000	0.4716000	0.0914000
1.0863000	2.8562000	5.6616001	6.7809000	2.6145001	0.0000000	425.4739990	35.7248993	9.3261004	1.0206000	0.1036000
2.0553999	2.7251000	5.9103999	6.7171001	2.5915999	0.0000000	289.8620000	28.7189999	7.4787998	0.8644000	0.0920000
2.1608000	2.9545000	6.5124998	6.7744999	2.5969000	0.0000000	251.3869930	26.8528004	6.4238000	0.7616000	0.0831000
2.1982999	3.2282000	7.0648999	6.8832002	2.6243000	0.0000000	226.9680020	24.9305992	5.6213002	0.6865000	0.0758000
2.2399001	3.4347999	7.6412001	7.0270000	2.6558001	0.0000000	206.3990020	22.9025993	4.9366002	0.6256000	0.0697000
1.5893000	3.6691999	8.7249003	7.2912998	2.7226000	0.0000000	196.5840000	25.2663002	4.5847998	0.5876000	0.0650000
2.3155999	3.7420001	8.8240995	7.3811002	2.7355001	0.0000000	174.6560060	19.5879002	3.8896000	0.5326000	0.0597000
2.3141000	3.9728999	9.2623997	7.5082998	2.9403999	0.0000000	164.1040040	18.2898006	3.5861001	0.5155000	0.0597000
2.3636000	4.4187999	9.7349997	7.6872001	2.7927001	0.0000000	151.3370060	16.0769997	3.1445000	0.4553000	0.0514000
2.4173999	4.7076001	10.2289000	7.8357000	2.8071001	0.0000000	139.9629970	14.5797005	2.8141999	0.4203000	0.0476000
1.7532001	4.8167000	11.2835999	8.2460003	2.8943000	0.0000000	127.2509990	16.9193993	2.7458000	0.4076000	0.0454000
2.4474001	5.1079998	11.4406996	8.1791000	2.8211000	0.0000000	125.0830000	12.8443003	2.3122001	0.3605000	0.0410000
3.0360000	5.1760001	11.6691999	8.2939997	2.8148000	0.0000000	104.5770030	11.2803001	2.0662999	0.3314000	0.0380000
3.4795001	5.2305999	11.9323997	8.5063000	2.8388000	0.0000000	87.5304031	10.8491001	1.9060000	0.3107000	0.0356000
3.3385000	5.6229000	12.2448997	8.8668003	2.9138000	0.0000000	82.4878998	12.0723000	1.8317000	0.2996000	0.0341000
3.5332999	5.9643998	12.4403000	9.1211996	2.9289000	0.0000000	73.4400024	12.2369003	1.7151001	0.2824000	0.0318000
3.4898000	6.5640998	12.5318003	9.3877001	3.0170000	0.0000000	68.5438004	12.5939999	1.6235000	0.2712000	0.0308000
3.0597999	7.6671000	12.5852003	9.6168003	3.0646999	0.0000000	70.8068008	12.6449003	1.5230000	0.2577000	0.0294000
2.3770001	8.6604996	12.5728998	10.1506996	3.2083001	0.0000000	178.8670040	13.9200001	1.5224000	0.2567000	0.0289000
3.0739999	8.8344002	12.5144997	10.3128996	3.2433000	0.0000000	210.8029940	12.3783998	1.4148001	0.2424000	0.0275000
3.5086000	9.2573996	12.4296999	10.4961996	3.2839999	0.0000000	177.4230040	11.0509005	1.3242000	0.2300000	0.0263000
3.8436000	9.6980000	12.3352003	10.7459002	3.3492999	0.0000000	152.2740020	10.0160999	1.2610000	0.2206000	0.0254000
3.7519000	10.5738001	12.2250996	10.9744997	3.4425001	0.0000000	117.4479980	8.9975004	1.2043999	0.2127000	0.0248000
3.9567001	11.1227999	12.1674004	11.2327995	3.4856999	0.0000000	105.1800000	8.0754004	1.1551000	0.2038000	0.0237000
4.3316999	10.7065001	12.1316004	12.0686998	3.7296000	0.0000000	115.9390030	7.9151001	1.2769001	0.2105000	0.0240000
4.7308002	12.0615997	11.9366999	11.6021004	3.6224999	0.0000000	77.6118011	6.4667001	1.0431000	0.1877000	0.0223000
4.8744998	12.2804003	12.0132999	12.0244999	3.7592001	0.0000000	71.5772018	6.1701002	1.0589000	0.1853000	0.0220000
5.4847002	13.7150002	11.6608000	11.4708996	3.6545000	0.0000000	53.2508011	4.9329000	0.8575000	0.1655000	0.0206000
5.3490000	13.4126997	11.9401999	12.3200998	3.9205000	0.0000000	58.9663010	5.0548000	0.9684000	0.1715000	0.0210000
4.5223999	9.6281996	14.9509001	14.2066002	4.6563001	0.0000000	87.3897018	7.7119002	1.5820000	0.2036000	0.2340000
4.7031002	8.2361002	16.4206009	14.6608000	4.9492998	0.0000000	89.2096024	8.9965000	1.7229000	0.2062000	0.0238000
4.9677000	7.4872999	17.4267998	14.9229002	5.1678000	0.0000000	83.2133026	10.1129999	1.7605000	0.2042000	0.0237000
4.6001000	7.4398999	18.3474998	15.1777000	5.4095998	0.0000000	62.5070000	12.5902004	1.7905999	0.2029000	0.0238000
4.5671001	7.7178001	18.8337994	15.2844000	5.5769000	0.0000000	79.7245026	13.8028002	1.7411000	0.1976000	0.2350000
4.3147001	8.3727999	19.1961002	15.3645000	5.7364998	0.0000000	78.6996002	14.9420996	1.6795000	0.1921000	0.0232000
3.4467001	19.4724007	9.7473002	15.4209995	5.9033999	0.0000000	88.3050003	1.6131001	16.1669006	0.1869000	0.0229000
2.5751000	19.7180996	11.0137997	15.5312004	6.1374002	0.0000000	224.5980070	1.5721999	17.7908001	0.1845000	0.0229000
3.2477000	19.7824001	11.2142000	15.4790001	6.2602000	0.0000000	266.5929870	1.4758000	16.2709999	0.1775000	0.0225000
3.6682999	11.7149000	19.8076992	15.4014997	6.3860002	0.0000000	224.7259980	14.7472000	1.3823000	0.1708000	0.0222000
3.7218001	12.0075998	20.1924992	15.4540005	6.5995998	0.0000000	212.5659940	14.0417004	1.3272001	0.1681000	0.0221000
3.6287000	11.9193001	20.8822994	15.6424999	6.8971000	0.0000000	208.1029970	13.8486004	1.3025000	0.1690000	0.0222000
3.7228999	12.0836000	21.2663994	15.7405005	7.1521001	0.0000000	194.9980010	13.2282000	1.2573000	0.1677000	0.0222000
3.8009000	12.2545996	21.6280994	15.8659000	7.4126000	0.0000000	184.3399960	12.6793003	1.2139000	0.1669000	0.0222000
3.8533001	12.3520002	22.0135994	16.0323009	7.7082000	0.0000000	176.3919980	12.2877998	1.1810000	0.1672000	0.0223000
3.9233999	12.4961004	22.3132992	16.2152004	8.0085001	0.0000000	167.8159940	11.8294001	1.1433001	0.1676000	0.0224000
4.1100001	13.0008001	22.2961998	16.2936993	8.2594004	0.0000000	160.8589940	11.0492001	1.0914000	0.1659000	0.0223000
4.1588998	13.2196999	22.4626999	16.5328999	8.5841999	0.0000000	155.1860050	10.6407003	1.0667000	0.1674000	0.0224000
4.0415001	13.1037998	22.8132000	17.0065994	8.9849005	0.0000000	150.0579990	20.6511002	1.0708000	0.1723000	0.0227000
4.0619998	13.2131996	22.9351006	17.3999004	9.3388004	0.0000000	145.9759980	10.3971996	1.0569000	0.1752000	0.0228000
4.0815001	13.3282003	22.9864998	17.8547993	9.6967001	0.0000000	142.0720060	10.1525002	1.0438000	0.1785000	0.0229000
4.7416000	13.2875004	23.1429005	17.9214993	9.8935003	0.0000000	100.1699980	9.0676003	0.9833000	0.1753000	0.0227000
4.1013999	13.4586000	22.9675007	18.9997997	10.4188004	0.0000000	135.8329930	9.8125000	1.0290000	0.1860000	0.0231000
4.3260999	13.8638000	22.6991997	19.3649006	10.6985998	0.0000000	133.3600010	9.1664000	0.9951000	0.1861000	0.0230000
4.5759001	14.3291998	22.3740997	19.7026997	10.9720001	0.0000000	124.5009990	8.5194998	0.9599000	0.1857000	0.0229000
4.7416000	14.9284000	22.0214005	20.0289993	11.2347002	0.0000000	117.6480030	7.9070001	0.9250000	0.1850000	0.0227000
4.8422999	15.6421003	21.6700993	20.3206997	11.4816999	0.0000000	112.6940000	7.3551002	0.8892000	0.1837000	0.0226000
5.0015001	16.3873997	21.3262997	20.5247002	11.7163000	0.0000000	106.0009990	6.7592001	0.8491000	0.1817000	0.0224000
5.3629999	17.5065994	23.3197002	20.9424992	8.8157997	0.0000000	93.6155014	6.0569000	0.7156000	0.1373000	0.0127000
5.0953002	15.4321003	15.5923996	26.5617008	14.2784004	0.0000000	98.2593994	6.9463000	1.2550000	0.2600000	0.0242000
5.6451001	18.8015003	20.6881008	20.5265999	12.2868004	0.0000000	69.2677002	5.3126998	0.7107000	0.1702000	0.0216000
5.8169999	19.5634995	20.3715992	20.6837006	12.5114002	0.0000000	65.4078979	4.9468999	0.6809000	0.1680000	0.2140000
5.9389000	19.4946003	19.0547009	22.4442005	13.0068998	0.0000000	74.0106964	4.9117999	0.7375000	0.1779000	0.0216000
6.5802999	19.6009998	18.3955002	23.0433006	13.3134003	0.0000000	69.9997025	4.6032000	0.7312000	0.1787000	0.0216000
7.3754001	19.7973995	18.0002003	23.2605000	13.4942999	0.0000000	62.4634018	4.2561002	0.7021000	0.1757000	0.0213000
8.2323999	20.0182991	17.6602993	23.3246002	13.6777000	0.0000000	53.0479012	3.9249001	0.6675000	0.1722000	0.0210000
9.0662003	20.1394997	23.6273003	17.1872005	13.8913002	0.0000000	48.3272018	3.6624000	0.1701000	0.6471000	0.0208000
9.9223003	20.2544003	23.9015007	16.7271004	14.1028004	0.0000000	43.7514000	3.4229000	0.1680000	0.6271000	0.0206000
10.7789001	20.3925991	16.3719997	24.0636997	14.2879000	0.0000000	38.6120987	3.2049999	0.6037000	0.1650000	0.0203000
2.5332000	11.5319004	24.7458992	31.9246998	16.2474995	0.0000000	269.8779910	21.9610004	2.0716000	0.2243000	0.0223000
3.2249000	11.6694002	24.8687000	31.8957005	16.3306007	0.0000000	321.6629940	20.3845997	1.9730001	0.2166000	0.0219000
3.6206999	12.1268997	24.9363003	31.8798008	16.4227009	0.0000000	270.7739870	18.9025002	1.8811001	0.2095000	0.0215000
4.0180998	12.6119003	24.9620991	31.8645992	16.5249004	0.0000000	232.3710020	17.3824997	1.7950000	0.2030000	0.0211000
3.7925999	12.6625996	25.8794994	31.9403000	16.7045002	0.0000000	236.8029940	17.5907993	1.7607000	0.1984000	0.0209000
3.9051001	12.8415003	26.4298000	31.9514008	16.8474998	0.0000000	221.1779940	16.8736992	1.7007999	0.1932000	0.0205000
